Majority.protein.IDs	Gene.names	razorUniqueCount	razorUniqueCount_MIAPACA...AG205.1	razorUniqueCount_MIAPACA...AG205.2	razorUniqueCount_MIAPACA...AG205.3	razorUniqueCount_MIAPACA...AG205.4	razorUniqueCount_MIAPACA...AG205.5	razorUniqueCount_MIAPACA.1	razorUniqueCount_MIAPACA.2	razorUniqueCount_MIAPACA.3	razorUniqueCount_MIAPACA.4	razorUniqueCount_MIAPACA.5	razorUniqueCount_wt...AG205.1	razorUniqueCount_wt...AG205.2	razorUniqueCount_wt...AG205.3	razorUniqueCount_wt...AG205.4	razorUniqueCount_wt...AG205.5	razorUniqueCount_wt.1	razorUniqueCount_wt.2	razorUniqueCount_wt.3	razorUniqueCount_wt.4	razorUniqueCount_wt.5	RawIntensity_MIAPACA...AG205.1	RawIntensity_MIAPACA...AG205.2	RawIntensity_MIAPACA...AG205.3	RawIntensity_MIAPACA...AG205.4	RawIntensity_MIAPACA...AG205.5	RawIntensity_MIAPACA.1	RawIntensity_MIAPACA.2	RawIntensity_MIAPACA.3	RawIntensity_MIAPACA.4	RawIntensity_MIAPACA.5	RawIntensity_wt...AG205.1	RawIntensity_wt...AG205.2	RawIntensity_wt...AG205.3	RawIntensity_wt...AG205.4	RawIntensity_wt...AG205.5	RawIntensity_wt.1	RawIntensity_wt.2	RawIntensity_wt.3	RawIntensity_wt.4	RawIntensity_wt.5	iBAQ_MIAPACA...AG205.1	iBAQ_MIAPACA...AG205.2	iBAQ_MIAPACA...AG205.3	iBAQ_MIAPACA...AG205.4	iBAQ_MIAPACA...AG205.5	iBAQ_MIAPACA.1	iBAQ_MIAPACA.2	iBAQ_MIAPACA.3	iBAQ_MIAPACA.4	iBAQ_MIAPACA.5	iBAQ_wt...AG205.1	iBAQ_wt...AG205.2	iBAQ_wt...AG205.3	iBAQ_wt...AG205.4	iBAQ_wt...AG205.5	iBAQ_wt.1	iBAQ_wt.2	iBAQ_wt.3	iBAQ_wt.4	iBAQ_wt.5	LFQIntensity_MIAPACA...AG205.1	LFQIntensity_MIAPACA...AG205.2	LFQIntensity_MIAPACA...AG205.3	LFQIntensity_MIAPACA...AG205.4	LFQIntensity_MIAPACA...AG205.5	LFQIntensity_MIAPACA.1	LFQIntensity_MIAPACA.2	LFQIntensity_MIAPACA.3	LFQIntensity_MIAPACA.4	LFQIntensity_MIAPACA.5	LFQIntensity_wt...AG205.1	LFQIntensity_wt...AG205.2	LFQIntensity_wt...AG205.3	LFQIntensity_wt...AG205.4	LFQIntensity_wt...AG205.5	LFQIntensity_wt.1	LFQIntensity_wt.2	LFQIntensity_wt.3	LFQIntensity_wt.4	LFQIntensity_wt.5	spectraCount_MIAPACA...AG205.1	spectraCount_MIAPACA...AG205.2	spectraCount_MIAPACA...AG205.3	spectraCount_MIAPACA...AG205.4	spectraCount_MIAPACA...AG205.5	spectraCount_MIAPACA.1	spectraCount_MIAPACA.2	spectraCount_MIAPACA.3	spectraCount_MIAPACA.4	spectraCount_MIAPACA.5	spectraCount_wt...AG205.1	spectraCount_wt...AG205.2	spectraCount_wt...AG205.3	spectraCount_wt...AG205.4	spectraCount_wt...AG205.5	spectraCount_wt.1	spectraCount_wt.2	spectraCount_wt.3	spectraCount_wt.4	spectraCount_wt.5	spectraCount	Potential.contaminant
855	Q09161	NCBP1	13	6	4	5	3	8	9	9	9	6	12	9	6	8	11	12	11	10	9	12	11	133080000	82177000	94807000	97912000	179230000	190880000	146030000	168940000	130960000	269040000	195670000	97583000	163750000	170270000	143160000	352150000	721060000	383470000	405070000	311550000	3914100	2417000	2788500	2879800	5271500	5614100	4294900	4969000	3851700	7913100	5755100	2870100	4816200	5007900	4210500	10357000	21208000	11278000	11914000	9163300	29983000	25652000	30552000	31080000	49484000	64774000	91379000	52787000	38104000	63774000	97159000	51651000	124350000	85803000	45957000	99491000	125590000	141980000	116710000	128290000	0	0	0	0	3	4	3	2	1	4	4	1	5	4	2	7	9	7	7	9	72	
856	Q0VGL1	LAMTOR4	3	3	3	3	3	2	3	2	3	3	3	2	2	2	2	2	1	2	2	2	2	112010000	71003000	124700000	145200000	109050000	116910000	141580000	155580000	178820000	113810000	42391000	72818000	54172000	67161000	134340000	33043000	66307000	74603000	83733000	68374000	37338000	23668000	41566000	48401000	36351000	38969000	47193000	51859000	59606000	37936000	14130000	24273000	18057000	22387000	44781000	11014000	22102000	24868000	27911000	22791000	48152000	40015000	45506000	63010000	42252000	53405000	74219000	63570000	95030000	52685000	0	35603000	0	0	55940000	0	22885000	27159000	30066000	20816000	5	0	0	4	4	3	6	9	7	3	1	0	0	3	2	0	1	3	0	2	53	
857	Q10567	AP1B1	2	1	2	1	2	2	2	2	1	2	2	2	1	2	2	2	1	1	2	2	2	14318000	24166000	11266000	30260000	38045000	32472000	27893000	8929900	9623200	40920000	26861000	16699000	24125000	27730000	34310000	30436000	34088000	35330000	36967000	42122000	325420	549230	256040	687730	864660	737990	633920	202950	218710	930000	610470	379530	548300	630220	779780	691720	774730	802950	840150	957320	0	17222000	0	22751000	17273000	18414000	17734000	0	10878000	19540000	17262000	0	16742000	15910000	19929000	0	0	0	17172000	18375000	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	4	28	
858	Q10570	CPSF1	3	3	3	3	3	3	3	3	2	2	3	2	2	2	1	2	1	0	2	2	1	14236000	10769000	14400000	15876000	21735000	27624000	19824000	16001000	2711500	32421000	4067800	4970000	3550600	1481800	3123100	8559600	0	11783000	11399000	6077400	206310	156080	208690	230090	315010	400350	287310	231890	39298	469870	58953	72029	51458	21475	45263	124050	0	170770	165200	88078	5180400	4597600	5771000	6319900	6112000	17962000	10031000	13647000	0	18934000	4377700	5841300	3862900	0	4536800	0	0	4227300	4383400	0	1	0	0	0	1	3	2	1	1	2	0	0	0	0	0	0	0	0	0	0	11	
859	Q10589	BST2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104810000	64872000	72585000	75895000	109340000	102400000	83984000	96234000	87221000	88468000	47493000	8844500	34254000	48056000	27128000	56088000	79185000	61417000	40142000	60060000	10481000	6487200	7258500	7589500	10934000	10240000	8398400	9623400	8722100	8846800	4749300	884450	3425400	4805600	2712800	5608800	7918500	6141700	4014200	6006000	0	0	0	0	0	57293000	55229000	0	131010000	0	0	0	0	0	0	32488000	39517000	36927000	0	37834000	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	8	
860	Q12769	NUP160	5	2	2	2	3	2	2	3	2	3	2	1	3	1	3	3	2	4	2	2	4	10604000	10294000	14889000	13071000	13709000	10639000	10852000	11042000	13941000	8605200	4748700	9251700	4774000	11388000	8402600	12026000	32128000	17620000	14562000	30249000	176740	171570	248160	217850	228480	177320	180870	184040	232340	143420	79144	154190	79567	189800	140040	200430	535460	293660	242700	504160	0	0	0	0	0	0	0	0	10813000	0	0	0	0	0	5041300	0	7263400	0	0	7264000	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	
861	Q12788	TBL3	4	2	3	3	2	3	4	3	3	4	3	3	2	1	2	3	3	4	3	1	3	25501000	29666000	30583000	12378000	28363000	49128000	36156000	33180000	45974000	47705000	23053000	13795000	9902300	22897000	17052000	60029000	72810000	53262000	15410000	48262000	566690	659230	679630	275070	630290	1091700	803470	737340	1021700	1060100	512300	306560	220050	508820	378940	1334000	1618000	1183600	342440	1072500	12691000	10671000	10015000	0	9359500	18626000	20957000	11571000	25120000	18789000	8022700	8907200	0	12286000	6801500	12371000	12672000	12861000	0	11660000	0	0	0	0	0	2	2	1	2	2	0	0	0	0	0	0	0	0	0	0	9	
862	Q12792	TWF1	11	7	8	6	6	7	8	8	7	6	7	7	7	7	8	7	7	7	7	4	7	253240000	199140000	177920000	173630000	291270000	231760000	266560000	202050000	169980000	254830000	190400000	188870000	196300000	198960000	192330000	399580000	342640000	285570000	255170000	309590000	11511000	9051900	8087300	7892200	13239000	10535000	12116000	9184200	7726500	11583000	8654400	8584900	8922900	9043600	8742200	18163000	15575000	12981000	11599000	14072000	49222000	51283000	52066000	57020000	49486000	48213000	61523000	51946000	58768000	59955000	50212000	55684000	54575000	47431000	66591000	54854000	59372000	51512000	67416000	70511000	3	4	3	3	2	7	8	4	5	5	6	2	3	4	4	5	4	3	2	3	80	
863	Q12800	TFCP2	3	1	2	2	2	2	3	3	1	2	2	1	0	1	1	1	2	1	1	2	2	5508800	7022200	9156500	9976600	21119000	14254000	13181000	6938100	9868100	10070000	5395200	0	3312000	3960100	5500600	18809000	9176500	7792300	12359000	13747000	306040	390120	508690	554260	1173300	791880	732280	385450	548230	559470	299730	0	184000	220010	305590	1044900	509810	432900	686590	763700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	
864	Q12849	GRSF1	2	1	2	0	1	2	2	2	1	2	1	2	1	1	2	2	2	2	1	2	1	13864000	15802000	0	2459400	21327000	15406000	11764000	10650000	12605000	11159000	14439000	13173000	7293500	16931000	11895000	43531000	40278000	25966000	31444000	19656000	513470	585250	0	91091	789880	570580	435690	394430	466850	413300	534760	487890	270130	627080	440570	1612300	1491800	961700	1164600	728010	0	9979500	0	0	11754000	11393000	9202700	0	8915400	0	11423000	0	0	10174000	11037000	26204000	22503000	0	18852000	0	1	2	0	0	0	1	1	1	1	2	0	1	0	0	1	2	2	1	3	1	20	
865	Q12874	SF3A3	5	1	2	2	3	3	3	2	3	4	2	0	3	0	2	2	2	3	2	2	2	2610700	9284600	8838100	20577000	51359000	21077000	18857000	29931000	42235000	19268000	0	11032000	0	15704000	37211000	23316000	73116000	16217000	35176000	17084000	108780	386860	368250	857370	2140000	878210	785730	1247100	1759800	802830	0	459650	0	654340	1550400	971500	3046500	675710	1465700	711840	0	7628700	9377900	12471000	12803000	16128000	17057000	16778000	11125000	16593000	0	9210100	0	12261000	0	11283000	12277000	10240000	13368000	10731000	0	0	0	0	0	3	5	3	1	1	0	0	0	0	0	1	2	1	1	0	18	
866	Q12888	TP53BP1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3656900	6642300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41089	74633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	
867	Q12894	IFRD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4876600	3448200	3553300	3527800	6925100	4110000	3775400	4217100	4066200	4871100	4835100	6027100	4640600	5407300	3483400	11576000	10115000	9834800	10320000	8402100	232220	164200	169210	167990	329770	195710	179780	200820	193630	231960	230240	287000	220980	257490	165880	551220	481660	468320	491430	400100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	11	
868	Q12905	ILF2	16	15	12	12	11	13	15	15	14	12	14	13	11	10	11	12	13	13	11	11	11	751820000	538940000	638090000	565240000	1072900000	983760000	811830000	896260000	740620000	954680000	537250000	478620000	431280000	464280000	486520000	588740000	693550000	799010000	576220000	606830000	39570000	28365000	33584000	29749000	56468000	51777000	42728000	47171000	38980000	50246000	28276000	25191000	22699000	24436000	25606000	30986000	36503000	42053000	30327000	31938000	81006000	95248000	88932000	91076000	87172000	124660000	120640000	140130000	136320000	123790000	66385000	67585000	73997000	64342000	79768000	67162000	62527000	73671000	66935000	69263000	16	10	13	14	19	19	18	21	14	22	12	12	12	13	15	8	11	13	8	13	283	
869	Q12906	ILF3	16	15	11	11	12	14	15	13	14	11	16	13	14	9	11	11	9	9	9	10	10	396670000	324480000	411210000	393650000	624880000	600480000	573950000	555660000	423290000	760500000	334650000	362350000	211650000	260800000	396110000	444920000	443470000	399320000	385290000	355490000	10721000	8769800	11114000	10639000	16889000	16229000	15512000	15018000	11440000	20554000	9044700	9793100	5720300	7048600	10706000	12025000	11986000	10792000	10413000	9607800	45337000	52173000	60393000	56466000	49849000	79228000	83903000	78760000	83182000	80989000	37295000	44907000	45185000	43694000	63560000	45346000	41850000	46117000	44336000	42782000	10	9	9	6	12	14	15	12	11	15	9	7	5	5	11	10	10	10	3	5	188	
870	Q12929	EPS8	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1660500	0	1916300	818910	2116600	0	2915700	4006500	1378200	3601300	2026800	2299800	1336600	3075900	0	6223500	0	5267900	4025100	2613200	47441	0	54752	23397	60474	0	83306	114470	39378	102900	57909	65707	38188	87882	0	177810	0	150510	115000	74664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	5	
871	Q12933	TRAF2	3	3	2	2	2	2	2	2	1	2	2	3	2	2	2	1	2	1	2	1	2	66946000	47312000	39998000	52014000	58245000	40825000	51875000	31472000	48080000	51632000	81045000	55455000	72719000	86804000	15630000	42165000	26183000	48730000	21906000	35969000	2231500	1577100	1333300	1733800	1941500	1360800	1729200	1049100	1602700	1721100	2701500	1848500	2424000	2893500	521000	1405500	872770	1624300	730190	1199000	29842000	30057000	35708000	30989000	25025000	21931000	33845000	0	34842000	33978000	37611000	51761000	76400000	71559000	0	20061000	0	21630000	0	19004000	1	1	0	2	1	1	1	1	1	1	1	2	2	2	0	0	0	1	0	1	19	
872	Q12965	MYO1E	42	34	35	34	31	33	37	36	35	33	39	38	34	32	37	38	30	29	27	26	33	2773100000	2158900000	2366100000	2214100000	3698700000	2906100000	2249100000	2514500000	1934900000	3368300000	4198800000	3.733e+09	3423200000	3.865e+09	4272100000	2535700000	2649600000	2197400000	2014400000	2331500000	47812000	37223000	40794000	38174000	63771000	50105000	38777000	43353000	33360000	58073000	72393000	64362000	59020000	66638000	73657000	43719000	45683000	37886000	34732000	40199000	232120000	242820000	225390000	239110000	222520000	263890000	251630000	262670000	247660000	264310000	364640000	350550000	377250000	323570000	393050000	174380000	170670000	165430000	175490000	185790000	41	33	27	29	45	43	37	38	26	47	43	36	39	39	61	36	34	28	30	30	742	
873	Q12974	PTP4A2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8129900	8467000	9301200	4664200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812990	846700	930120	466420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	
874	Q12996	CSTF3	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2320300	0	0	0	1916100	1769500	0	3251900	0	0	0	0	0	0	0	4528400	4243900	0	0	0	62712	0	0	0	51787	47826	0	87888	0	0	0	0	0	0	0	122390	114700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875	Q13011	ECH1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	4806000	0	2541700	0	6723000	3968600	0	3236900	0	4908300	2458700	0	0	0	3314900	5579700	0	0	0	0	267000	0	141210	0	373500	220480	0	179830	0	272680	136600	0	0	0	184160	309980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
876	Q13017	ARHGAP5	2	1	1	1	1	2	0	1	0	1	0	1	0	0	1	1	1	1	1	2	1	10128000	6926100	6904600	14515000	27528000	0	4063500	0	4332800	0	3181400	0	0	4238700	3522500	13924000	19819000	11302000	25477000	13204000	136860	93595	93305	196150	372010	0	54912	0	58551	0	42991	0	0	57280	47602	188160	267820	152730	344290	178440	0	0	0	0	11935000	0	0	0	0	0	0	0	0	0	0	0	0	0	11442000	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
877	Q13045	FLII	33	24	24	24	22	28	23	27	28	21	26	29	28	26	30	26	25	26	25	24	23	1297600000	951890000	1055500000	1085600000	1416700000	642950000	740010000	738560000	592300000	769190000	1068100000	1006500000	1013900000	980370000	829920000	1400300000	1.241e+09	1315100000	1149500000	1043600000	20597000	15109000	16753000	17231000	22488000	10206000	11746000	11723000	9401600	12209000	16954000	15976000	16093000	15561000	13173000	22227000	19698000	20875000	18246000	16565000	75769000	80655000	79066000	84405000	71745000	55705000	63231000	60364000	64957000	58910000	67676000	73034000	77320000	67606000	71216000	64064000	53901000	57542000	60105000	57501000	22	20	21	22	28	19	24	27	19	22	26	26	30	25	24	24	24	22	19	22	466	
878	Q13084	MRPL28	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	2	6078700	5180500	7599800	5238900	6916000	14610000	6954800	5881900	7816000	12909000	7568000	12440000	4843300	12546000	5781100	13944000	14399000	24332000	22336000	23779000	506550	431710	633320	436580	576340	1217500	579560	490160	651330	1075800	630660	1036700	403610	1045500	481760	1162000	1199900	2027600	1861300	1981600	0	0	0	0	0	7772800	0	0	6607800	7335700	0	7419400	0	6789900	0	0	0	10640000	8879900	11487000	1	1	1	1	1	1	1	3	2	1	2	2	1	2	1	1	1	2	1	1	27	
879	Q13137	CALCOCO2	8	6	5	3	6	7	4	2	5	2	4	8	7	6	7	7	3	2	4	1	1	135930000	96284000	103570000	117520000	200450000	33045000	6896200	35081000	8432100	19500000	171260000	157040000	144720000	186880000	95793000	25699000	16848000	35520000	7733200	10650000	5034500	3566100	3835900	4352600	7424200	1223900	255420	1299300	312300	722210	6343000	5816200	5360000	6921500	3547900	951830	624010	1315600	286420	394440	48466000	37952000	39860000	26142000	50252000	11912000	16635000	12733000	0	13544000	59583000	46686000	56749000	58090000	49663000	8016600	10507000	8843300	0	0	4	3	1	1	5	0	0	0	0	0	7	4	4	5	2	0	0	0	0	0	36	
880	Q13148	TARDBP	3	2	2	3	3	2	2	3	2	1	1	3	2	2	3	0	2	2	2	1	3	34767000	32954000	57225000	51827000	37650000	50654000	58848000	35307000	17518000	25741000	44682000	30797000	26400000	59491000	0	72871000	68397000	72194000	36570000	78548000	2674400	2534900	4402000	3986700	2896100	3896400	4526800	2715900	1347500	1980000	3437100	2369000	2030800	4576200	0	5605400	5261300	5553400	2813100	6042200	16608000	20142000	21063000	19213000	13241000	28738000	25509000	18774000	0	0	15911000	15655000	16664000	18947000	0	24277000	21981000	24342000	0	22032000	3	3	3	3	1	1	3	1	1	1	4	1	2	2	0	2	2	2	1	2	38	
881	Q13151	HNRNPA0	5	4	5	3	4	4	5	5	4	5	4	5	4	5	5	4	3	2	3	3	3	210520000	302500000	333380000	188690000	2.25e+08	558140000	475720000	540210000	452790000	559650000	493610000	350280000	337910000	414640000	436700000	338350000	232900000	326580000	300370000	266260000	16194000	23270000	25645000	14514000	17308000	42934000	36594000	41554000	34830000	43050000	37970000	26945000	25993000	31896000	33592000	26027000	17915000	25122000	23106000	20481000	92109000	101960000	105740000	86929000	64328000	156090000	172170000	152030000	180580000	161880000	119550000	94269000	111510000	116570000	142420000	137610000	109480000	135710000	147730000	132450000	3	3	3	1	3	3	3	3	4	4	3	2	3	4	3	4	2	3	4	2	60	
882	Q13155	AIMP2	3	2	2	2	3	3	3	3	3	2	2	2	2	3	3	2	1	1	2	2	1	47248000	38975000	26011000	41646000	28519000	61036000	42904000	55163000	36119000	42146000	43923000	34525000	40938000	37401000	23524000	24139000	22381000	27671000	15202000	13378000	2779300	2292600	1530100	2449800	1677600	3590300	2523800	3244900	2124600	2479200	2583700	2030900	2408100	2200000	1383800	1419900	1316500	1627700	894220	786950	22100000	23815000	15041000	20323000	14141000	31459000	24890000	29824000	25795000	21876000	24429000	19721000	21616000	16690000	14749000	0	0	0	0	0	2	2	1	3	3	3	3	2	1	3	2	2	2	1	2	0	0	3	1	1	37	
883	Q13185	CBX3	4	3	3	2	2	2	4	4	3	4	3	1	2	1	0	2	2	0	2	1	0	18480000	17747000	15739000	12664000	25514000	62421000	52602000	27669000	39209000	45677000	7871600	9116900	9161800	0	14572000	32388000	0	21970000	9527900	0	2640000	2535300	2248400	1809200	3644800	8917300	7514500	3952700	5601300	6525300	1124500	1302400	1308800	0	2081700	4626800	0	3138600	1361100	0	7750200	8269600	9743100	7395000	9387100	26900000	27740000	17212000	12346000	23485000	0	5515400	0	0	8119600	10398000	0	8632500	0	0	0	0	1	1	1	6	4	2	1	2	0	0	0	0	0	0	0	0	1	0	19	
884	Q13200	PSMD2	6	5	4	5	4	5	5	4	5	4	5	6	4	4	5	5	3	3	4	3	2	101640000	103400000	95741000	114160000	147750000	64579000	43349000	90839000	70970000	100370000	81731000	94920000	85083000	107770000	81984000	101530000	99968000	102530000	88334000	86424000	2074300	2110100	1953900	2329900	3015200	1317900	884670	1853900	1448400	2048300	1668000	1937100	1736400	2199300	1673100	2072000	2040200	2092400	1802700	1763800	35608000	41374000	39714000	44102000	36914000	26776000	25158000	33537000	30633000	33763000	29927000	36080000	36340000	34529000	33852000	35844000	32324000	34282000	34504000	37890000	4	5	5	5	5	6	5	3	3	5	3	5	3	5	5	3	6	3	2	4	85	
885	Q13206	DDX10	3	2	2	1	1	2	2	3	2	3	2	2	1	2	1	2	1	1	1	2	2	10074000	5468500	7357200	6425200	15266000	14898000	18736000	20394000	20244000	13481000	10593000	7106800	12464000	6460100	8006700	13206000	11497000	2928800	19294000	11252000	223870	121520	163490	142780	339250	331070	416350	453200	449870	299590	235400	157930	276970	143560	177930	293470	255490	65084	428760	250050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	4	
886	Q13242	SRSF9	7	5	7	6	5	6	7	6	6	7	7	6	6	7	7	7	7	6	7	7	7	211270000	215160000	132260000	218770000	322210000	3.71e+08	381910000	372050000	489640000	504420000	443910000	512160000	490960000	660470000	630850000	813310000	811230000	943670000	908830000	944700000	14085000	14344000	8817100	14585000	21481000	24734000	25460000	24803000	32643000	33628000	29594000	34144000	32731000	44032000	42057000	54221000	54082000	62911000	60589000	62980000	72287000	86441000	74163000	103280000	78506000	152030000	207950000	180710000	268150000	188280000	177680000	192820000	222180000	226660000	310240000	200090000	207900000	221870000	245280000	261110000	2	1	1	2	2	4	7	6	6	6	5	6	6	8	7	9	7	8	7	7	107	
887	Q13243	SRSF5	6	5	6	6	4	5	6	5	6	6	3	6	5	6	5	6	4	4	4	4	4	198850000	205120000	227160000	88088000	249190000	239760000	235180000	263310000	230720000	106790000	397220000	428880000	169500000	171650000	483620000	507040000	573500000	412450000	557600000	656870000	24856000	25641000	28395000	11011000	31149000	29970000	29397000	32914000	28840000	13348000	49652000	53610000	21187000	21456000	60452000	63380000	71688000	51557000	69701000	82109000	81451000	93516000	93139000	89916000	82192000	113860000	134550000	116300000	136140000	160970000	208030000	224370000	194830000	210460000	256670000	196060000	185330000	186460000	208560000	223670000	2	1	3	1	2	4	4	2	4	3	3	3	4	4	8	4	4	4	3	3	66	
888	Q13247	SRSF6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	49269000	41224000	29452000	55583000	65198000	71483000	61630000	91272000	81381000	77196000	87557000	115280000	106080000	135220000	110870000	105570000	104610000	68788000	101830000	150730000	3284600	2748300	1963500	3705500	4346500	4765500	4108600	6084800	5425400	5146400	5837100	7685000	7072300	9014900	7391200	7037700	6973900	4585900	6788800	10049000	17161000	19194000	17073000	23752000	15426000	33580000	33705000	44183000	49700000	46633000	41532000	47560000	55286000	46941000	85788000	45985000	36195000	30335000	37966000	53923000	0	0	0	1	0	1	1	2	2	2	2	2	2	1	2	3	1	2	1	2	27	
889	Q13257	MAD2L1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	3398900	2184100	2706900	0	5099800	5413100	3971100	4224600	2920300	4972800	2823000	0	0	3321100	2302800	2550100	0	3007500	0	2784600	242780	156010	193350	0	364270	386650	283650	301760	208590	355200	201640	0	0	237220	164490	182150	0	214820	0	198900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	
890	Q13283	G3BP1	13	10	8	11	10	11	13	13	13	13	12	11	12	10	12	13	12	13	13	12	13	704990000	573480000	723080000	663980000	1289500000	2.324e+09	1867500000	1.675e+09	1629500000	2060100000	1089300000	1501500000	1005300000	1.566e+09	1912600000	2634200000	3490200000	3353800000	2996500000	2396600000	32045000	26067000	32867000	30181000	58613000	105640000	84887000	76138000	74067000	93641000	49516000	68252000	45697000	71182000	86939000	119740000	158640000	152450000	136210000	108940000	135970000	149130000	150970000	153910000	151680000	364850000	405020000	345210000	408750000	326290000	239550000	264660000	264010000	280140000	391380000	385170000	405450000	432350000	404810000	363910000	5	5	4	7	6	18	15	13	13	19	10	8	7	10	15	17	19	19	16	12	238	
891	Q13287	NMI	3	1	0	1	1	1	1	0	1	1	2	2	2	0	1	2	2	2	2	0	2	5026200	0	5390100	2423100	13189000	5422100	0	5688600	10597000	15450000	27103000	23049000	0	6375000	24832000	26476000	51338000	49960000	0	31270000	228470	0	245000	110140	599480	246460	0	258570	481680	702270	1232000	1047700	0	289770	1128700	1203500	2333600	2270900	0	1421400	0	0	7902300	0	0	0	0	0	0	11379000	13470000	11424000	0	0	20725000	12487000	0	11645000	0	13144000	1	0	0	0	1	0	0	0	0	0	2	0	0	2	4	1	0	1	0	1	13	
892	Q13310	PABPC4	20	17	18	17	17	17	17	18	18	18	18	18	18	17	18	18	16	17	16	14	18	1401300000	1270500000	980730000	1359300000	1961100000	2752800000	2716600000	2.782e+09	2682300000	3.16e+09	2093700000	2368300000	2245300000	2125200000	3072700000	4052200000	4490500000	4317800000	3978600000	3817900000	43789000	39704000	30648000	42479000	61286000	86024000	84892000	86939000	83822000	98749000	65429000	74010000	70167000	66412000	96022000	126630000	140330000	134930000	124330000	119310000	234250000	278390000	252650000	282530000	253940000	508220000	600390000	549180000	674280000	492710000	462320000	468350000	529070000	441720000	645520000	5.99e+08	634560000	676490000	658600000	584750000	10	10	4	9	17	18	23	23	23	23	19	17	16	17	27	23	23	24	21	21	368	
893	Q13325	IFIT5	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	3943400	3104600	0	2825000	4562000	4296700	3171900	4856200	2604800	4602200	4914000	4275600	3182600	5801900	2425100	0	4921400	0	4924400	0	179240	141120	0	128410	207360	195300	144180	220740	118400	209190	223360	194350	144660	263720	110230	0	223700	0	223840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	2	1	1	1	2	1	0	1	0	0	0	0	0	14	
894	Q13347	EIF3I	8	5	6	4	4	5	4	5	6	5	7	4	4	6	5	7	6	5	6	5	6	100830000	86919000	69630000	68924000	122770000	62201000	62213000	106590000	65708000	114080000	88833000	93400000	82768000	83124000	132090000	247400000	218330000	169130000	202230000	160530000	5306800	4574700	3664700	3627600	6461500	3273800	3274400	5609900	3458300	6004300	4675400	4915800	4356200	4375000	6952000	13021000	11491000	8901700	10644000	8449200	27573000	26868000	25881000	32964000	33329000	26446000	34404000	32033000	32206000	29783000	33308000	33777000	29438000	31748000	44395000	54140000	51068000	46524000	45602000	46090000	2	3	1	3	1	1	3	3	2	3	3	3	3	1	4	6	3	3	2	4	54	
